0.08,0.02,0.16,-118.95,-90.99,1.10|0.07,0.18,-0.75,-121.55,2.15,0.01|0.11,-0.07,-0.58,-85.70,-84.07,96.78
0.03,-0.08,0.26,-108.28,-89.82,0.03|0.02,0.54,0.39,-105.11,35.48,33.22|0.02,-0.06,-0.57,-106.05,-87.72,103.85
0.40,0.13,0.16,-125.04,2.72,18.70|0.00,0.13,0.00,16.19,18.58,16.63|-0.09,0.15,-0.34,-105.43,-74.11,77.65
0.39,0.19,0.03,-120.67,-81.86,45.94|0.07,0.22,-0.24,7.88,35.32,40.61|-0.05,0.23,-0.21,-51.83,-83.92,43.53
0.27,0.11,0.03,-124.51,-93.31,2.00|0.00,0.06,-0.50,8.69,38.17,31.27|-0.15,0.11,-0.43,-55.89,-66.60,36.73
0.31,0.14,0.13,-218.87,-83.04,62.76|0.07,0.16,-0.12,0.27,1.00,93.80|-0.19,0.18,-0.11,-160.83,-71.30,96.53
0.13,0.28,0.00,-85.29,-125.05,11.73|0.11,0.28,-0.50,-110.38,0.61,2.95|-0.38,0.29,-0.50,-76.35,-83.91,3.93
0.13,0.59,0.00,-0.01,-0.01,-0.01|0.13,0.02,0.04,-52.64,31.61,7.95|-0.37,0.58,-0.46,-33.16,-25.05,47.77
0.13,0.24,0.13,-39.08,1.13,31.28|0.13,0.06,0.04,-54.69,4.44,19.56|-0.37,0.24,-0.57,-7.11,7.75,49.44
0.13,0.25,0.13,-30.15,7.85,0.18|0.16,0.02,0.14,-29.79,7.83,3.42|-0.33,0.33,-0.53,-1.88,10.24,3.48
0.19,0.08,0.07,4.66,16.00,3.92|0.00,0.08,0.13,4.53,2.46,3.91|-0.30,0.33,-0.56,5.63,19.69,5.05
0.19,0.06,0.13,20.55,3.00,-16.49|0.00,0.00,0.10,7.88,35.18,11.85|-0.29,0.37,-0.51,25.85,37.24,-17.78
0.20,0.06,0.04,8.09,8.31,-31.01|0.01,0.07,0.03,0.31,44.22,3.91|-0.25,0.31,-0.47,44.66,63.54,-11.87
0.27,0.26,0.02,4.27,8.06,-62.08|0.00,0.00,0.03,0.08,63.52,-49.83|-0.23,0.27,-0.47,66.86,88.51,-32.40
0.34,0.00,0.01,33.42,12.13,-46.41|0.05,0.10,0.02,21.56,74.28,-38.98|-0.13,0.22,-0.42,62.48,91.89,-38.11
0.38,0.01,0.00,0.00,0.25,-113.29|0.13,0.03,0.01,0.18,95.42,-77.60|-0.11,0.15,-0.49,73.58,112.48,-69.34
0.38,0.02,0.02,2.09,2.32,-115.29|0.13,0.02,0.05,9.91,134.85,0.37|-0.04,0.15,-0.43,72.43,134.96,-101.47
0.04,0.10,0.04,0.26,110.68,-114.73|0.04,0.10,0.00,1.13,93.95,-107.47|0.03,0.09,-0.46,63.45,113.19,-101.29
0.05,0.01,0.06,48.12,1.05,-164.00|0.07,0.00,0.02,31.83,63.27,1.22|0.07,0.11,-0.44,47.48,93.79,-131.43
0.12,0.01,0.19,17.27,64.53,-171.34|0.00,0.01,-0.53,0.21,62.55,0.53|0.12,0.04,-0.50,22.78,70.13,-134.21
0.38,-0.12,0.14,36.10,-9.65,-62.28|0.00,-0.06,-0.12,35.37,-46.15,4.03|0.36,-0.02,-0.07,-24.05,-24.18,-55.05
0.20,-0.02,0.14,42.99,0.24,0.34|0.06,-0.12,-0.61,43.61,-124.79,26.78|0.20,-0.04,-0.59,-65.87,-92.84,26.69
0.23,0.02,0.03,0.61,7.82,5.89|0.01,0.04,-0.44,-121.15,-151.34,2.12|0.20,0.07,-0.46,-113.18,-133.85,23.48
0.06,0.03,0.08,0.24,14.23,32.74|0.00,0.02,-0.64,-242.28,15.63,1.10|0.07,0.01,-0.64,-162.70,-103.50,49.03
0.00,0.02,0.06,2.05,8.15,0.98|0.00,0.01,-0.44,-201.27,8.31,0.02|0.00,0.10,-0.41,-196.05,-52.87,7.24
0.44,0.04,0.14,-208.85,0.24,-6.70|0.01,0.00,-0.36,-250.14,0.00,-6.52|-0.04,0.32,-0.32,-200.92,-60.76,-0.65
0.38,0.01,0.07,-172.44,-27.14,-15.18|0.02,0.35,0.02,-234.50,-17.52,-31.15|-0.10,0.35,-0.40,-170.85,-14.41,-16.66
